"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|200,"Analog2"|"Volts"|0.0|5.0|200,"Analog3"|"Volts"|0.0|5.0|200,"Analog4"|"Volts"|0.0|5.0|200,"Analog5"|"Volts"|0.0|5.0|200,"Analog6"|"Volts"|0.0|5.0|200,"Analog7"|"Volts"|0.0|5.0|200,"Analog8"|"Volts"|0.0|5.0|200,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|500,"RPM2"|"rpm"|0|8000|500,"Latitude"|"Degrees"|-180.0|180.0|25,"Longitude"|"Degrees"|-180.0|180.0|25,"Speed"|"mph"|0.0|150.0|25,"Altitude"|"ft"|0.0|4000.0|25,"GPSSats"|""|0|20|25,"GPSQual"|""|0|5|25,"GPSDOP"|""|0.0|20.0|25
571,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
573,0,0.3,1.0,1.06,0.64,4.88,0.1,0.36,2.44,,-0.0,0.02,0.94,0,-0,-0,0.02,0,0,,,,,,,
575,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
577,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
579,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
581,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
583,0,0.3,0.98,1.08,0.65,4.89,0.13,0.37,2.43,,0.03,0.0,0.98,0,2,-0,0.03,0,0,,,,,,,
585,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
587,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
589,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
591,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
593,0,0.3,1.01,1.11,0.61,4.91,0.18,0.43,2.46,,0.01,0.06,1.04,0,0,-1,0.06,0,0,,,,,,,
595,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
597,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
599,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
601,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
603,0,0.31,1.02,1.11,0.63,4.91,0.14,0.41,2.46,,-0.01,0.03,0.95,0,2,0,0.03,0,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
607,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
609,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
611,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
